Open Time,Open,High,Low,Close,Close Time,HMA10,SMA5,SMA10,SMA30,SMA60,SMA120,SMA240,RSI9,RSI14,RSI25
2023-08-26 16:06:00,0.008095,0.008096,0.008095,0.008095,2023-08-26 16:06:59.999000064,0.008092263636363638,0.008094,0.0080973,,,,,35.995176311758996,34.455348453557235,
2023-08-26 16:07:00,0.008095,0.008095,0.008088,0.008088,2023-08-26 16:07:59.999000064,0.008093657575757578,0.0080942,0.0080963,,,,,35.995176311758996,34.455348453557235,
2023-08-26 16:08:00,0.008088,0.008092,0.008087,0.008091,2023-08-26 16:08:59.999000064,0.00809300404040404,0.008093399999999999,0.0080946,,,,,22.95119866552763,24.60194918233602,
2023-08-26 16:09:00,0.008091,0.008092,0.008088,0.008088,2023-08-26 16:09:59.999000064,0.008091837373737374,0.0080928,0.008093300000000001,,,,,34.41089663990442,33.39329355086099,
2023-08-26 16:10:00,0.008089,0.0081,0.008089,0.008098,2023-08-26 16:10:59.999000064,0.008089966666666665,0.008091399999999999,0.0080923,,,,,29.478429995533173,29.66794187718805,
2023-08-26 16:11:00,0.008098,0.008099,0.008093,0.008093,2023-08-26 16:11:59.999000064,0.008090745454545453,0.008091999999999998,0.008093,,,,,54.13308634461292,49.77972365391987,
2023-08-26 16:12:00,0.008093,0.008097,0.008093,0.008097,2023-08-26 16:12:59.999000064,0.008091827272727272,0.0080916,0.0080929,,,,,45.23709732462219,43.13758764715193,
2023-08-26 16:13:00,0.008097,0.008102,0.008096,0.0081,2023-08-26 16:13:59.999000064,0.008094037373737373,0.0080934,0.008093399999999999,,,,,52.293049317983616,49.000287747197596,
2023-08-26 16:14:00,0.0081,0.008107,0.0081,0.008103,2023-08-26 16:14:59.999000064,0.0080967,0.0080952,0.008093999999999999,,,,,56.97088883828293,52.920838368312744,
2023-08-26 16:15:00,0.008102,0.008102,0.008099,0.0081,2023-08-26 16:15:59.999000064,0.008100024242424241,0.0080982,0.008094800000000001,,,,,61.24586972722903,56.52039961292284,52.48273399559087
2023-08-26 16:16:00,0.0081,0.008101,0.008099,0.008101,2023-08-26 16:16:59.999000064,0.008101872727272726,0.008098600000000001,0.0080953,,,,,55.08862701428605,52.22060758045071,49.39732272478776
2023-08-26 16:17:00,0.008101,0.008102,0.008101,0.008102,2023-08-26 16:17:59.999000064,0.008102833333333333,0.008100199999999998,0.0080959,,,,,56.720270504539315,53.49072885115586,50.40960513282809
2023-08-26 16:18:00,0.008103,0.008104,0.008102,0.008102,2023-08-26 16:18:59.999000064,0.00810310909090909,0.0081012,0.008097299999999998,,,,,58.419722292594955,54.78513477097341,51.421878197469375
2023-08-26 16:19:00,0.008101,0.008102,0.008101,0.008102,2023-08-26 16:19:59.999000064,0.008103072727272726,0.0081016,0.0080984,0.008098533333333333,,,,58.419722292594955,54.785134770973414,51.421878197469375
2023-08-26 16:20:00,0.008102,0.008103,0.008102,0.008103,2023-08-26 16:20:59.999000064,0.008102786868686868,0.0081014,0.008099799999999999,0.008098366666666667,,,,58.41972229259495,54.78513477097342,51.421878197469375
2023-08-26 16:21:00,0.008102,0.008103,0.008102,0.008103,2023-08-26 16:21:59.999000064,0.008102846464646464,0.008102,0.008100300000000001,0.0080984,,,,60.62134433170441,56.304025178784634,52.51739970877222
2023-08-26 16:22:00,0.008102,0.008103,0.008101,0.008101,2023-08-26 16:22:59.999000064,0.008103031313131314,0.008102400000000001,0.0081013,0.008098466666666667,,,,60.6213443317044,56.30402517878465,52.517399708772224
2023-08-26 16:23:00,0.008102,0.008103,0.008101,0.008102,2023-08-26 16:23:59.999000064,0.008102731313131314,0.0081022,0.0081017,0.008098366666666667,,,,53.45673013724089,52.23399348008598,50.067094900076526
2023-08-26 16:24:00,0.008103,0.008104,0.008102,0.008104,2023-08-26 16:24:59.999000064,0.008102373737373738,0.0081022,0.0081019,0.008098333333333334,,,,56.35803940793739,54.02356210167033,51.25170411689843
2023-08-26 16:25:00,0.008104,0.008106,0.008102,0.008103,2023-08-26 16:25:59.999000064,0.008102573737373739,0.0081026,0.008102,0.008098333333333334,,,,61.72615378131093,57.45658316890566,53.547615131096315
2023-08-26 16:26:00,0.008103,0.008103,0.008101,0.008102,2023-08-26 16:26:59.999000064,0.008102857575757575,0.008102600000000001,0.0081023,0.0080983,,,,57.73172597837759,55.23574923381699,52.265550516911496
2023-08-26 16:27:00,0.008101,0.008102,0.0081,0.008102,2023-08-26 16:27:59.999000064,0.008102849494949493,0.008102400000000001,0.0081024,0.0080982,,,,53.81400756877659,53.0284075825774,50.993759998510676
2023-08-26 16:28:00,0.008101,0.008106,0.008099,0.008105,2023-08-26 16:28:59.999000064,0.008102651515151516,0.0081026,0.008102400000000001,0.0080981,,,,53.81400756877659,53.02840758257741,50.99375999851067
2023-08-26 16:29:00,0.008105,0.008107,0.008104,0.008107,2023-08-26 16:29:59.999000064,0.00810309292929293,0.008103200000000001,0.008102700000000001,0.008098133333333334,,,,63.27621408340028,58.76212410841793,54.59062675487886
2023-08-26 16:30:00,0.008107,0.008107,0.008103,0.008104,2023-08-26 16:30:59.999000064,0.008104312121212123,0.0081038,0.0081032,0.008098433333333334,,,,68.16741314873373,62.084938782919465,56.792872935013115
2023-08-26 16:31:00,0.008104,0.008106,0.008103,0.008105,2023-08-26 16:31:59.999000064,0.008105077777777778,0.008104,0.008103299999999999,0.008098866666666666,,,,55.657945128413374,54.934525376406995,52.792396120304346
2023-08-26 16:32:00,0.008104,0.008105,0.008103,0.008104,2023-08-26 16:32:59.999000064,0.008105544444444444,0.0081046,0.0081035,0.008099233333333334,,,,58.512943828293636,56.72372261335358,53.91944596498038
2023-08-26 16:33:00,0.008104,0.008107,0.008102,0.008102,2023-08-26 16:33:59.999000064,0.008105416161616162,0.008105,0.0081038,0.008099633333333333,,,,54.560879673693535,54.39787689676298,52.61105674250059
2023-08-26 16:34:00,0.008103,0.008104,0.008101,0.008103,2023-08-26 16:34:59.999000064,0.008104475757575757,0.0081044,0.0081038,0.0080999,,,,47.363155719432086,49.983611042698996,50.07937449983886
2023-08-26 16:35:00,0.008103,0.008103,0.008098,0.008098,2023-08-26 16:35:59.999000064,0.008103442424242423,0.008103599999999999,0.0081037,0.008100166666666667,,,,50.99928072030937,52.077578731029845,51.29993821147935
2023-08-26 16:36:00,0.008099,0.008103,0.008099,0.0081,2023-08-26 16:36:59.999000064,0.008101552525252525,0.0081024,0.008103200000000001,0.008100266666666666,,,,36.72786231235467,42.49738057624493,45.50512408977409
2023-08-26 16:37:00,0.0081,0.008104,0.0081,0.0081,2023-08-26 16:37:59.999000064,0.008100013131313132,0.0081014,0.008103,0.008100433333333332,,,,43.80435789147235,46.71955549859191,47.95471098862509
2023-08-26 16:38:00,0.0081,0.0081,0.008096,0.008098,2023-08-26 16:38:59.999000064,0.008099030303030302,0.0081006,0.008102799999999999,0.008100833333333333,,,,43.804357891472364,46.71955549859191,47.95471098862509
2023-08-26 16:39:00,0.008097,0.008098,0.008097,0.008098,2023-08-26 16:39:59.999000064,0.008098301010101009,0.0080998,0.008102100000000001,0.008101066666666667,,,,38.3726920365813,43.053286945377046,45.724511113095055
2023-08-26 16:40:00,0.008097,0.008098,0.00809,0.008093,2023-08-26 16:40:59.999000064,0.008097722222222223,0.0080988,0.0081012,0.0081014,,,,38.3726920365813,43.05328694537705,45.72451111309505
2023-08-26 16:41:00,0.008093,0.008098,0.008092,0.008096,2023-08-26 16:41:59.999000064,0.008096239393939393,0.008097799999999999,0.0081001,0.008101233333333333,,,,27.559889855224302,35.07315934975983,40.60226634350275
2023-08-26 16:42:00,0.008096,0.008098,0.008094,0.008098,2023-08-26 16:42:59.999000064,0.008095144444444443,0.008096999999999998,0.008099199999999999,0.008101333333333334,,,,39.13639423001094,42.01757675961915,44.488879094910075
2023-08-26 16:43:00,0.008098,0.008106,0.008098,0.008103,2023-08-26 16:43:59.999000064,0.008095039393939393,0.008096599999999999,0.008098600000000001,0.008101366666666667,,,,45.65050467089749,46.15252709263372,46.901670423008355
2023-08-26 16:44:00,0.008103,0.008107,0.008102,0.008102,2023-08-26 16:44:59.999000064,0.00809699191919192,0.0080976,0.0080987,0.008101466666666666,,,,58.225353084700544,54.8259019693867,52.30075406395633
2023-08-26 16:45:00,0.008102,0.008106,0.008102,0.008105,2023-08-26 16:45:59.999000064,0.008099461616161617,0.0080984,0.008098600000000001,0.008101433333333333,,,,55.34422811989784,52.98762099849172,51.21582307090191
2023-08-26 16:46:00,0.008105,0.008107,0.008105,0.008107,2023-08-26 16:46:59.999000064,0.008102435353535354,0.0081008,0.0080993,0.0081016,,,,61.73464876195115,57.58252895824494,54.18574360414401
2023-08-26 16:47:00,0.008107,0.008109,0.008107,0.008109,2023-08-26 16:47:59.999000064,0.008105269696969697,0.008102999999999999,0.0081,0.0081018,,,,65.4435265601994,60.36384015001999,56.04406520555469
2023-08-26 16:48:00,0.008109,0.008113,0.008109,0.008113,2023-08-26 16:48:59.999000064,0.00810790202020202,0.0081052,0.0081009,0.008102033333333333,,,,68.84111839043419,62.97809688003932,57.826007817769536
2023-08-26 16:49:00,0.008112,0.008112,0.008111,0.008112,2023-08-26 16:49:59.999000064,0.008110645454545455,0.008107199999999998,0.008102400000000001,0.0081024,0.008100466666666667,,,74.48544679085929,67.58321972539734,61.11049360180062
2023-08-26 16:50:00,0.008112,0.008114,0.008112,0.008114,2023-08-26 16:50:59.999000064,0.008112766666666667,0.0081092,0.0081038,0.008102733333333332,0.00810055,,,70.87456437245112,65.39324032543362,59.89574222500623
2023-08-26 16:51:00,0.008114,0.008114,0.008111,0.008112,2023-08-26 16:51:59.999000064,0.00811442424242424,0.008110999999999998,0.0081059,0.0081031,0.00810075,,,73.73897996191637,67.65099503650907,61.490512421132856
2023-08-26 16:52:00,0.008113,0.008113,0.008102,0.008102,2023-08-26 16:52:59.999000064,0.008114893939393937,0.008112,0.0081075,0.0081034,0.008100933333333333,,,66.39317247614919,63.20994261485786,59.04473153359244
2023-08-26 16:53:00,0.008104,0.00811,0.008103,0.00811,2023-08-26 16:53:59.999000064,0.008112137373737373,0.008110599999999999,0.0081079,0.008103433333333333,0.0081009,,,42.549983547818215,46.701749278478324,48.91205621964617
2023-08-26 16:54:00,0.00811,0.008113,0.00811,0.008112,2023-08-26 16:54:59.999000064,0.008109783838383839,0.00811,0.008108599999999999,0.0081037,0.008101016666666665,,,56.58280966476481,56.49133987649528,55.30396703698411
2023-08-26 16:55:00,0.008111,0.008111,0.008107,0.008108,2023-08-26 16:55:59.999000064,0.008108936363636363,0.00811,0.0081096,0.008103966666666667,0.00810115,,,59.373772261287314,58.54150930860157,56.7143121012312
2023-08-26 16:56:00,0.008108,0.008111,0.008107,0.00811,2023-08-26 16:56:59.999000064,0.008108523232323231,0.0081088,0.0081099,0.008104133333333334,0.008101216666666666,,,51.8713369309886,53.147501433737894,53.21600875144959
2023-08-26 16:57:00,0.008111,0.008114,0.008108,0.008113,2023-08-26 16:57:59.999000064,0.008108685858585858,0.008108399999999998,0.008110200000000001,0.0081044,0.0081013,,,55.06517710454881,55.36215387504341,54.67223181317101
2023-08-26 16:58:00,0.008113,0.008115,0.008112,0.008112,2023-08-26 16:58:59.999000064,0.008110051515151517,0.008110599999999999,0.008110599999999999,0.008104766666666667,0.008101433333333333,,,59.59037881090231,58.52877178331975,56.77451185501504
2023-08-26 16:59:00,0.008112,0.008113,0.008112,0.008113,2023-08-26 16:59:59.999000064,0.008111373737373738,0.008111,0.008110500000000001,0.008105,0.008101566666666667,,,57.42185885578117,57.075308292148954,55.874705633724574
2023-08-26 17:00:00,0.008113,0.008116,0.008113,0.008115,2023-08-26 17:00:59.999000064,0.008112465656565657,0.0081112,0.008110599999999999,0.0081052,0.008101816666666666,,,59.096420406627885,58.193366959271124,56.591345029571
2023-08-26 17:01:00,0.008115,0.008118,0.008114,0.008118,2023-08-26 17:01:59.999000064,0.008113738383838385,0.008112600000000001,0.0081107,0.008105566666666666,0.008102216666666667,,,62.42174148938759,60.41417870972741,58.012026576805866
2023-08-26 17:02:00,0.008118,0.008118,0.008112,0.008112,2023-08-26 17:02:59.999000064,0.00811559898989899,0.008114199999999998,0.0081113,0.008106,0.008102616666666666,,,66.95510392461702,63.54261961810821,60.054732150573265
2023-08-26 17:03:00,0.008112,0.008116,0.008108,0.008114,2023-08-26 17:03:59.999000064,0.008115848484848484,0.008114,0.0081123,0.008106266666666665,0.00810295,,,52.66103943740315,54.299859506009106,54.52810659797829
2023-08-26 17:04:00,0.008113,0.008115,0.008113,0.008115,2023-08-26 17:04:59.999000064,0.008115541414141413,0.008114399999999999,0.0081127,0.008106666666666667,0.008103283333333332,,,56.16997231974529,56.567701576772464,55.93610826850421
2023-08-26 17:05:00,0.008114,0.008114,0.00811,0.008111,2023-08-26 17:05:59.999000064,0.008115163636363635,0.0081148,0.008112999999999999,0.008107066666666666,0.008103616666666666,,,57.9242980780675,57.69804496778386,56.6354568187927
2023-08-26 17:06:00,0.008111,0.008111,0.008103,0.008109,2023-08-26 17:06:59.999000064,0.008114021212121212,0.008114,0.0081133,0.0081075,0.008103883333333334,,,49.083585198781726,51.881624097112294,53.12245994373263
2023-08-26 17:07:00,0.00811,0.008112,0.008109,0.00811,2023-08-26 17:07:59.999000064,0.008112019191919192,0.0081122,0.0081132,0.0081078,0.008104116666666666,,,45.202843079065524,49.21042342173914,51.45997508534504
2023-08-26 17:08:00,0.00811,0.008114,0.00811,0.008113,2023-08-26 17:08:59.999000064,0.008110364646464646,0.008111799999999999,0.008112900000000001,0.008108133333333333,0.008104483333333334,,,47.53609507541533,50.58050351752623,52.238471310001806
2023-08-26 17:09:00,0.008113,0.008114,0.008111,0.008113,2023-08-26 17:09:59.999000064,0.008110035353535354,0.0081116,0.008112999999999999,0.008108633333333334,0.00810485,,,54.12818762817556,54.54223789829889,54.51800514243988
2023-08-26 17:10:00,0.008114,0.008117,0.008114,0.008117,2023-08-26 17:10:59.999000064,0.008110615151515151,0.0081112,0.008112999999999999,0.008109133333333332,0.008105266666666668,,,54.12818762817556,54.54223789829889,54.51800514243988
2023-08-26 17:11:00,0.008117,0.008118,0.008115,0.008116,2023-08-26 17:11:59.999000064,0.008112626262626262,0.0081124,0.0081132,0.008109933333333335,0.008105583333333334,,,62.15304632530699,59.555851273371566,57.45569236625619
2023-08-26 17:12:00,0.008116,0.008116,0.008112,0.008114,2023-08-26 17:12:59.999000064,0.008114773737373737,0.008113800000000001,0.008113,0.008110599999999999,0.008105966666666667,,,59.238390516772434,57.83840258483126,56.50525465054816
2023-08-26 17:13:00,0.008114,0.008119,0.008114,0.008116,2023-08-26 17:13:59.999000064,0.00811590303030303,0.0081146,0.0081132,0.008111133333333333,0.008106249999999999,,,53.58450985750035,54.45604067399956,54.62280503639378
2023-08-26 17:14:00,0.008117,0.008117,0.008113,0.008116,2023-08-26 17:14:59.999000064,0.008116414141414141,0.0081152,0.0081134,0.008111566666666665,0.008106516666666666,,,58.08505207753103,57.15437028173646,56.14470236234432
2023-08-26 17:15:00,0.008116,0.008117,0.008115,0.008115,2023-08-26 17:15:59.999000064,0.008116577777777778,0.0081158,0.0081135,0.008112033333333333,0.008106733333333333,,,58.08505207753103,57.154370281736455,56.14470236234432
2023-08-26 17:16:00,0.008116,0.008116,0.008115,0.008115,2023-08-26 17:16:59.999000064,0.008116265656565659,0.0081154,0.0081139,0.008112366666666667,0.008106983333333333,,,54.727064375931974,55.25599111141424,55.14135189876118
2023-08-26 17:17:00,0.008115,0.008116,0.008115,0.008115,2023-08-26 17:17:59.999000064,0.008115773737373738,0.0081152,0.0081145,0.008112633333333332,0.008107216666666667,,,54.727064375931974,55.25599111141424,55.141351898761165
2023-08-26 17:18:00,0.008116,0.008117,0.008115,0.008117,2023-08-26 17:18:59.999000064,0.008115371717171716,0.0081154,0.008115,0.008112833333333333,0.008107433333333334,,,54.727064375931974,55.25599111141425,55.14135189876118
2023-08-26 17:19:00,0.008117,0.00812,0.008117,0.008117,2023-08-26 17:19:59.999000064,0.008115570707070707,0.0081156,0.0081154,0.008112966666666667,0.008107683333333332,,,61.12668031062429,58.683955475007274,56.8831861614371
2023-08-26 17:20:00,0.008118,0.008121,0.008116,0.008117,2023-08-26 17:20:59.999000064,0.008116088888888888,0.008115800000000001,0.008115800000000001,0.008113133333333333,0.008107933333333333,,,61.1266803106243,58.68395547500728,56.8831861614371
2023-08-26 17:21:00,0.008116,0.008116,0.008105,0.008106,2023-08-26 17:21:59.999000064,0.00811671111111111,0.0081162,0.008115800000000001,0.008113233333333332,0.008108166666666668,,,61.126680310624295,58.68395547500729,56.88318616143711
2023-08-26 17:22:00,0.008106,0.008107,0.008103,0.008104,2023-08-26 17:22:59.999000064,0.008114503030303028,0.008114399999999999,0.0081148,0.008113033333333334,0.008108216666666666,,,29.011663868258506,38.44897126521252,45.82236975486436
2023-08-26 17:23:00,0.008103,0.008106,0.008094,0.008097,2023-08-26 17:23:59.999000064,0.008110442424242423,0.0081122,0.008113800000000001,0.0081131,0.008108266666666667,,,26.19646041943742,36.01723823786513,44.194796714229916
2023-08-26 17:24:00,0.008097,0.008105,0.008097,0.008103,2023-08-26 17:24:59.999000064,0.0081044101010101,0.0081082,0.0081119,0.008112666666666667,0.008108183333333333,,,18.95433227260562,29.083975389279935,39.127856185648284
2023-08-26 17:25:00,0.008104,0.008105,0.008098,0.008098,2023-08-26 17:25:59.999000064,0.008100297979797982,0.008105399999999999,0.008110599999999999,0.008112366666666667,0.008108166666666666,,,36.0122545633192,39.78383842913131,44.780470401088216
2023-08-26 17:26:00,0.008097,0.008098,0.008095,0.008098,2023-08-26 17:26:59.999000064,0.008097180808080808,0.008101599999999999,0.0081089,0.008112033333333333,0.008108083333333333,,,30.077424949502067,35.03931225099865,41.44006841048494
2023-08-26 17:27:00,0.008098,0.008103,0.008095,0.008103,2023-08-26 17:27:59.999000064,0.008095782828282829,0.0081,0.0081072,0.008111633333333333,0.008108016666666667,,,30.077424949502074,35.03931225099865,41.44006841048494
2023-08-26 17:28:00,0.008102,0.008103,0.008101,0.008103,2023-08-26 17:28:59.999000064,0.008096584848484849,0.0080998,0.008105999999999999,0.0081113,0.008108033333333334,,,42.144629342804656,42.9323714051916,45.825034692771965
2023-08-26 17:29:00,0.008103,0.008103,0.008102,0.008102,2023-08-26 17:29:59.999000064,0.008098775757575756,0.008101,0.0081046,0.008111,0.008107999999999999,,,42.14462934280466,42.9323714051916,45.82503469277197
2023-08-26 17:30:00,0.008103,0.008103,0.008099,0.0081,2023-08-26 17:30:59.999000064,0.008100698989898989,0.008100800000000002,0.008103099999999998,0.008110633333333334,0.008107916666666666,,,40.38063402029525,41.75555591605903,45.09228528994392
2023-08-26 17:31:00,0.0081,0.008104,0.008099,0.008104,2023-08-26 17:31:59.999000064,0.008101540404040403,0.0081012,0.0081014,0.008110133333333333,0.00810785,,,36.90508134078577,39.42778338456758,43.638561623738106
2023-08-26 17:32:00,0.008104,0.008105,0.008102,0.008104,2023-08-26 17:32:59.999000064,0.008102437373737373,0.0081024,0.0081012,0.008109666666666666,0.008107833333333333,,,47.14150108693429,45.921129601123546,47.18579011698366
2023-08-26 17:33:00,0.008105,0.008109,0.008104,0.008106,2023-08-26 17:33:59.999000064,0.00810318585858586,0.0081026,0.0081012,0.0081094,0.008107833333333333,,,47.14150108693429,45.92112960112355,47.185790116983654
2023-08-26 17:34:00,0.008105,0.008107,0.008103,0.008107,2023-08-26 17:34:59.999000064,0.00810430101010101,0.0081032,0.008102100000000001,0.008109133333333332,0.0081079,,,52.06302269458692,49.0861080719975,48.92961847868513
2023-08-26 17:35:00,0.008106,0.008106,0.008103,0.008104,2023-08-26 17:35:59.999000064,0.0081056797979798,0.0081042,0.0081025,0.008108866666666667,0.008107966666666667,,,54.44868002850483,50.6415692635612,49.793025883752044
2023-08-26 17:36:00,0.008103,0.008103,0.008097,0.008098,2023-08-26 17:36:59.999000064,0.008106256565656568,0.008105000000000001,0.008103099999999998,0.008108633333333334,0.008108066666666667,,,46.61853484017833,46.09215165813068,47.294371725659985
2023-08-26 17:37:00,0.008098,0.008101,0.008098,0.0081,2023-08-26 17:37:59.999000064,0.008104525252525252,0.0081038,0.0081031,0.008108266666666666,0.008108033333333334,,,35.22187772189486,38.61956866901134,42.818031477921636
2023-08-26 17:38:00,0.0081,0.0081,0.008096,0.008096,2023-08-26 17:38:59.999000064,0.00810222626262626,0.008103,0.0081028,0.008107933333333333,0.008108033333333334,,,40.66170594902527,41.99531839175901,44.637468721146185
2023-08-26 17:39:00,0.008096,0.008098,0.008096,0.008098,2023-08-26 17:39:59.999000064,0.008099231313131313,0.008101,0.008102100000000001,0.008107366666666666,0.008108,,,34.19977142944798,37.54760105898665,41.86247717396701
2023-08-26 17:40:00,0.008098,0.0081,0.008098,0.0081,2023-08-26 17:40:59.999000064,0.008097132323232323,0.008099199999999999,0.0081017,0.008106866666666667,0.008108,,,39.59913580412352,40.91700801473296,43.685861924393144
2023-08-26 17:41:00,0.008099,0.0081,0.008099,0.008099,2023-08-26 17:41:59.999000064,0.008096563636363636,0.0080984,0.0081017,0.0081063,0.008108116666666667,,,44.70375551987291,44.16133100278814,45.46744631053602
2023-08-26 17:42:00,0.0081,0.0081,0.008098,0.008098,2023-08-26 17:42:59.999000064,0.008097080808080808,0.008098600000000001,0.0081012,0.008105733333333334,0.008108166666666668,,,42.67505982973433,42.89308479460661,44.7304071239651
2023-08-26 17:43:00,0.008098,0.008099,0.008096,0.008099,2023-08-26 17:43:59.999000064,0.00809760909090909,0.0080982,0.0081006,0.0081052,0.008108166666666668,,,40.60217706523669,41.60630207688473,43.987645428586305
2023-08-26 17:44:00,0.008098,0.008099,0.008097,0.008097,2023-08-26 17:44:59.999000064,0.008098230303030302,0.0080988,0.008099899999999998,0.008104633333333335,0.0081081,,,43.679812786502744,43.433811146187466,44.940027917576366
2023-08-26 17:45:00,0.008098,0.008098,0.008091,0.008095,2023-08-26 17:45:59.999000064,0.008098198989898988,0.008098600000000001,0.008098900000000001,0.008104,0.008108016666666667,,,39.11923791059259,40.690936700072925,43.40257497887467
2023-08-26 17:46:00,0.008095,0.008097,0.008095,0.008096,2023-08-26 17:46:59.999000064,0.008097266666666667,0.0080976,0.008098,0.008103333333333332,0.008107850000000002,,,35.00727108538341,38.099827689043586,41.90907461948613
2023-08-26 17:47:00,0.008096,0.008096,0.008095,0.008095,2023-08-26 17:47:59.999000064,0.008096239393939395,0.008097,0.008097799999999999,0.0081027,0.008107666666666668,,,38.63553362801443,40.15190179083866,42.93185494029025
2023-08-26 17:48:00,0.008095,0.008096,0.008093,0.008095,2023-08-26 17:48:59.999000064,0.008095311111111112,0.0080964,0.0080973,0.008102033333333333,0.008107433333333334,,,36.35245830369223,38.76783387735183,42.1586588976643
2023-08-26 17:49:00,0.008095,0.008095,0.008093,0.008094,2023-08-26 17:49:59.999000064,0.008094661616161616,0.0080956,0.008097199999999999,0.0081013,0.008107133333333332,0.0081038,,36.35245830369223,38.76783387735184,42.1586588976643
2023-08-26 17:50:00,0.008094,0.008094,0.008091,0.008094,2023-08-26 17:50:59.999000064,0.008094110101010103,0.008095000000000001,0.0080968,0.008100533333333333,0.008106833333333334,0.008103691666666668,,33.82287551728886,37.27755328217069,41.35058849890661
2023-08-26 17:51:00,0.008094,0.008097,0.008094,0.008097,2023-08-26 17:51:59.999000064,0.00809378383838384,0.0080948,0.008096200000000001,0.008099766666666668,0.008106499999999999,0.008103625,,33.82287551728886,37.27755328217069,41.35058849890661
2023-08-26 17:52:00,0.008097,0.008099,0.008097,0.008099,2023-08-26 17:52:59.999000064,0.008094311111111113,0.008095,0.008096,0.008099466666666668,0.00810625,0.008103591666666667,,47.653179355696494,44.676903935351966,44.7950342133839
2023-08-26 17:53:00,0.008099,0.008099,0.008097,0.008097,2023-08-26 17:53:59.999000064,0.008095785858585858,0.0080958,0.0080961,0.0080993,0.008106200000000001,0.00810355,,54.74632596687289,48.99669150938756,46.95830357468922
2023-08-26 17:54:00,0.008097,0.008097,0.008096,0.008096,2023-08-26 17:54:59.999000064,0.008097031313131314,0.0080962,0.0080959,0.0080993,0.008105983333333334,0.0081035,,47.504676272719365,45.19617777941734,45.116690229279406
2023-08-26 17:55:00,0.008096,0.008097,0.008095,0.008097,2023-08-26 17:55:59.999000064,0.008097521212121213,0.0080966,0.0080958,0.008099066666666667,0.008105716666666667,0.008103433333333333,,44.214848224658326,43.38416409867276,44.213580518414204
2023-08-26 17:56:00,0.008096,0.008101,0.008095,0.008095,2023-08-26 17:56:59.999000064,0.008097601010101011,0.008097199999999999,0.008096,0.008099033333333333,0.008105533333333333,0.008103375,,48.2468967903188,45.72744687209226,45.353037860554224
2023-08-26 17:57:00,0.008095,0.008095,0.008094,0.008095,2023-08-26 17:57:59.999000064,0.008096949494949495,0.008096800000000001,0.0080959,0.008098933333333332,0.008105283333333333,0.008103291666666667,,41.498213409624455,41.98468375322221,43.50190896184707
2023-08-26 17:58:00,0.008096,0.0081,0.008096,0.0081,2023-08-26 17:58:59.999000064,0.008096011111111112,0.008096,0.0080959,0.008098666666666667,0.008104983333333333,0.008103208333333334,,41.498213409624455,41.98468375322221,43.501908961847064
