Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
2023-08-25 14:08:00,0.00809,0.008113,0.00809,0.008111,96775248.0,2023-08-25 14:08:59.999000064,784172.443855,947,85113115.0,689643.54453,0
2023-08-25 14:09:00,0.00811,0.008114,0.008108,0.008109,17304546.0,2023-08-25 14:09:59.999000064,140356.617153,373,6722157.0,54527.632655,0
2023-08-25 14:10:00,0.008108,0.008109,0.0081,0.008103,25147301.0,2023-08-25 14:10:59.999000064,203807.656445,394,11463704.0,92918.314205,0
2023-08-25 14:11:00,0.008103,0.008109,0.008103,0.008107,6953426.0,2023-08-25 14:11:59.999000064,56367.568194,153,4515780.0,36608.344696,0
2023-08-25 14:12:00,0.008107,0.008109,0.008102,0.008106,12163348.0,2023-08-25 14:12:59.999000064,98577.312916,204,2802120.0,22713.982433,0
2023-08-25 14:13:00,0.008106,0.008108,0.008104,0.008107,4405531.0,2023-08-25 14:13:59.999000064,35713.248936,130,1702860.0,13804.379163,0
2023-08-25 14:14:00,0.008108,0.008111,0.0081,0.008104,13335200.0,2023-08-25 14:14:59.999000064,108075.673683,279,5291081.0,42893.803536,0
2023-08-25 14:15:00,0.008103,0.008108,0.008101,0.008107,7353755.0,2023-08-25 14:15:59.999000064,59597.753237,184,4574176.0,37075.469288,0
2023-08-25 14:16:00,0.008108,0.008111,0.008106,0.008107,5956524.0,2023-08-25 14:16:59.999000064,48295.590076,184,1369129.0,11101.459693,0
2023-08-25 14:17:00,0.008108,0.00811,0.008096,0.008097,13108490.0,2023-08-25 14:17:59.999000064,106219.14072,309,7001515.0,56739.868774,0
2023-08-25 14:18:00,0.008097,0.008103,0.008094,0.008102,19184760.0,2023-08-25 14:18:59.999000064,155353.739385,334,6931793.0,56137.612668,0
2023-08-25 14:19:00,0.008102,0.008102,0.008096,0.008098,5971068.0,2023-08-25 14:19:59.999000064,48360.485023,173,1375118.0,11137.641057,0
2023-08-25 14:20:00,0.008099,0.008103,0.008099,0.0081,6302347.0,2023-08-25 14:20:59.999000064,51053.587649,166,2957992.0,23962.458955,0
2023-08-25 14:21:00,0.008101,0.008101,0.008093,0.008094,9894320.0,2023-08-25 14:21:59.999000064,80103.961975,227,1742425.0,14105.894345,0
2023-08-25 14:22:00,0.008095,0.008097,0.008094,0.008095,5995210.0,2023-08-25 14:22:59.999000064,48534.466849,156,2360364.0,19109.741212,0
2023-08-25 14:23:00,0.008094,0.008099,0.008094,0.008098,4106120.0,2023-08-25 14:23:59.999000064,33246.316883,101,2398363.0,19419.774812,0
2023-08-25 14:24:00,0.008098,0.008099,0.008088,0.00809,10302549.0,2023-08-25 14:24:59.999000064,83368.227621,293,3230581.0,26137.605057,0
2023-08-25 14:25:00,0.008091,0.008092,0.008083,0.008084,10560332.0,2023-08-25 14:25:59.999000064,85399.627025,283,2597764.0,21013.864764,0
2023-08-25 14:26:00,0.008084,0.008091,0.008084,0.008091,7013862.0,2023-08-25 14:26:59.999000064,56728.974867,193,4621160.0,37376.987632,0
2023-08-25 14:27:00,0.00809,0.008091,0.008087,0.00809,3980756.0,2023-08-25 14:27:59.999000064,32203.482406,111,1838807.0,14875.338523,0
2023-08-25 14:28:00,0.00809,0.008091,0.008088,0.008091,4741848.0,2023-08-25 14:28:59.999000064,38356.501897,100,1030014.0,8332.002926,0
2023-08-25 14:29:00,0.008091,0.008091,0.008083,0.008086,8286170.0,2023-08-25 14:29:59.999000064,67006.288869,198,3102276.0,25089.226666,0
2023-08-25 14:30:00,0.008086,0.008087,0.008079,0.00808,10846361.0,2023-08-25 14:30:59.999000064,87672.13032,285,1808587.0,14621.452047,0
2023-08-25 14:31:00,0.00808,0.008082,0.008078,0.008079,5255380.0,2023-08-25 14:31:59.999000064,42466.162689,124,2530357.0,20446.449831,0
2023-08-25 14:32:00,0.00808,0.00808,0.008074,0.008076,10786091.0,2023-08-25 14:32:59.999000064,87106.321221,193,1603015.0,12945.494335,0
2023-08-25 14:33:00,0.008075,0.008082,0.008072,0.008081,8569207.0,2023-08-25 14:33:59.999000064,69211.623987,174,4286629.0,34627.106748,0
2023-08-25 14:34:00,0.008081,0.008081,0.008066,0.008066,24537656.0,2023-08-25 14:34:59.999000064,198097.183642,390,4237460.0,34210.494562,0
2023-08-25 14:35:00,0.008066,0.00807,0.00806,0.00807,19473605.0,2023-08-25 14:35:59.999000064,157023.426387,431,9519368.0,76765.544593,0
2023-08-25 14:36:00,0.00807,0.008073,0.008059,0.008061,15882797.0,2023-08-25 14:36:59.999000064,128076.500766,274,5928934.0,47820.732673,0
2023-08-25 14:37:00,0.00806,0.008061,0.008055,0.008057,12840711.0,2023-08-25 14:37:59.999000064,103471.927515,266,6782952.0,54665.204575,0
2023-08-25 14:38:00,0.008057,0.008063,0.008053,0.008063,6911628.0,2023-08-25 14:38:59.999000064,55687.613593,197,2775385.0,22362.606331,0
2023-08-25 14:39:00,0.008063,0.008068,0.008057,0.008057,9525896.0,2023-08-25 14:39:59.999000064,76826.26213,206,6032850.0,48657.708728,0
2023-08-25 14:40:00,0.008056,0.008064,0.008054,0.008064,8008843.0,2023-08-25 14:40:59.999000064,64535.334146,183,5842294.0,47081.673862,0
2023-08-25 14:41:00,0.008064,0.008066,0.008056,0.008062,8163259.0,2023-08-25 14:41:59.999000064,65797.044762,187,3960778.0,31924.182258,0
2023-08-25 14:42:00,0.008062,0.008063,0.008058,0.008059,3412640.0,2023-08-25 14:42:59.999000064,27511.363835,99,2038545.0,16433.98398,0
2023-08-25 14:43:00,0.008059,0.008073,0.008059,0.008073,8431503.0,2023-08-25 14:43:59.999000064,68019.930117,188,5646497.0,45554.407343,0
2023-08-25 14:44:00,0.008073,0.008074,0.00807,0.008071,5411302.0,2023-08-25 14:44:59.999000064,43679.389082,136,2629958.0,21228.940167,0
2023-08-25 14:45:00,0.008071,0.008082,0.008068,0.008069,32744747.0,2023-08-25 14:45:59.999000064,264449.575392,501,12953941.0,104595.610309,0
2023-08-25 14:46:00,0.008069,0.008083,0.008069,0.00808,13691228.0,2023-08-25 14:46:59.999000064,110576.426563,262,6721117.0,54289.774358,0
2023-08-25 14:47:00,0.00808,0.008083,0.008077,0.008078,11714383.0,2023-08-25 14:47:59.999000064,94660.706479,172,3269060.0,26415.051115,0
2023-08-25 14:48:00,0.008078,0.008081,0.008075,0.008077,4371517.0,2023-08-25 14:48:59.999000064,35316.15878,138,1515109.0,12240.317273,0
2023-08-25 14:49:00,0.008078,0.008078,0.008066,0.008068,12437458.0,2023-08-25 14:49:59.999000064,100363.306472,239,4054296.0,32721.196889,0
2023-08-25 14:50:00,0.008067,0.008067,0.008054,0.008056,18765461.0,2023-08-25 14:50:59.999000064,151221.887858,382,6627701.0,53419.511888,0
2023-08-25 14:51:00,0.008056,0.008061,0.008054,0.008056,6836318.0,2023-08-25 14:51:59.999000064,55079.031039,170,3780938.0,30461.342183,0
2023-08-25 14:52:00,0.008057,0.00806,0.008055,0.008058,4429545.0,2023-08-25 14:52:59.999000064,35690.115942,119,2846784.0,22936.797068,0
2023-08-25 14:53:00,0.008058,0.00806,0.008052,0.008053,6943491.0,2023-08-25 14:53:59.999000064,55939.595292,143,1078683.0,8691.891349,0
2023-08-25 14:54:00,0.008053,0.008055,0.008048,0.008055,11359605.0,2023-08-25 14:54:59.999000064,91460.354248,199,6400106.0,51534.704425,0
2023-08-25 14:55:00,0.008055,0.008064,0.008055,0.008063,4508696.0,2023-08-25 14:55:59.999000064,36340.596269,174,2720588.0,21924.018206,0
2023-08-25 14:56:00,0.008064,0.008066,0.008059,0.008065,6093784.0,2023-08-25 14:56:59.999000064,49129.375633,131,1250535.0,10082.163042,0
2023-08-25 14:57:00,0.008066,0.008071,0.008065,0.00807,6858284.0,2023-08-25 14:57:59.999000064,55331.304871,121,4232584.0,34152.233061,0
2023-08-25 14:58:00,0.008071,0.008072,0.008065,0.008065,5733226.0,2023-08-25 14:58:59.999000064,46267.38319,125,1908268.0,15399.326654,0
2023-08-25 14:59:00,0.008066,0.008068,0.008064,0.008066,6532589.0,2023-08-25 14:59:59.999000064,52688.364071,138,3426247.0,27635.999091,0
2023-08-25 15:00:00,0.008066,0.008066,0.008056,0.008062,7843565.0,2023-08-25 15:00:59.999000064,63217.981771,230,4432099.0,35719.641074,0
2023-08-25 15:01:00,0.008063,0.008063,0.008055,0.008059,4354055.0,2023-08-25 15:01:59.999000064,35084.298156,149,1441021.0,11610.274405,0
2023-08-25 15:02:00,0.008059,0.008067,0.008059,0.008064,7389807.0,2023-08-25 15:02:59.999000064,59587.714149,142,2261466.0,18232.70518,0
2023-08-25 15:03:00,0.008066,0.008075,0.008066,0.00807,13786750.0,2023-08-25 15:03:59.999000064,111280.769882,213,11833727.0,95519.796675,0
2023-08-25 15:04:00,0.00807,0.008073,0.008068,0.00807,4807416.0,2023-08-25 15:04:59.999000064,38797.806238,154,1957814.0,15799.219602,0
2023-08-25 15:05:00,0.00807,0.008071,0.008063,0.00807,7291123.0,2023-08-25 15:05:59.999000064,58819.072599,201,5232471.0,42211.271265,0
2023-08-25 15:06:00,0.008071,0.008072,0.008068,0.008068,1290728.0,2023-08-25 15:06:59.999000064,10416.910308,64,369538.0,2982.612163,0
2023-08-25 15:07:00,0.008069,0.008075,0.008066,0.008074,3718351.0,2023-08-25 15:07:59.999000064,30008.070426,106,1561221.0,12600.133594,0
2023-08-25 15:08:00,0.008074,0.008075,0.008073,0.008074,3353950.0,2023-08-25 15:08:59.999000064,27078.830145,84,1544982.0,12474.300494,0
2023-08-25 15:09:00,0.008074,0.008074,0.008071,0.008071,2297042.0,2023-08-25 15:09:59.999000064,18541.559438,71,1082626.0,8738.96716,0
2023-08-25 15:10:00,0.008071,0.008071,0.008063,0.008066,5840699.0,2023-08-25 15:10:59.999000064,47117.552565,145,3167755.0,25550.74759,0
2023-08-25 15:11:00,0.008066,0.008066,0.00806,0.00806,5890566.0,2023-08-25 15:11:59.999000064,47497.281231,139,2766690.0,22309.465433,0
2023-08-25 15:12:00,0.00806,0.008072,0.00806,0.00807,7719088.0,2023-08-25 15:12:59.999000064,62260.780134,162,6259279.0,50486.075993,0
2023-08-25 15:13:00,0.00807,0.00807,0.008065,0.008066,3632977.0,2023-08-25 15:13:59.999000064,29310.868813,75,1631047.0,13158.652524,0
2023-08-25 15:14:00,0.008065,0.008065,0.008062,0.008064,2318901.0,2023-08-25 15:14:59.999000064,18698.534044,67,1186342.0,9565.843698,0
2023-08-25 15:15:00,0.008064,0.008067,0.008062,0.008067,5188691.0,2023-08-25 15:15:59.999000064,41841.637455,114,3677898.0,29660.022089,0
2023-08-25 15:16:00,0.008067,0.008074,0.008067,0.008074,4849737.0,2023-08-25 15:16:59.999000064,39134.649028,129,3219327.0,25979.404789,0
2023-08-25 15:17:00,0.008073,0.008073,0.008067,0.008068,6187868.0,2023-08-25 15:17:59.999000064,49931.703361,114,587208.0,4739.229139,0
2023-08-25 15:18:00,0.008069,0.008069,0.008064,0.008067,6639909.0,2023-08-25 15:18:59.999000064,53554.636295,76,5116397.0,41265.179071,0
2023-08-25 15:19:00,0.008067,0.008074,0.008067,0.008072,5282377.0,2023-08-25 15:19:59.999000064,42639.955214,118,1944581.0,15696.512842,0
2023-08-25 15:20:00,0.008073,0.008077,0.008072,0.008075,6671046.0,2023-08-25 15:20:59.999000064,53868.630577,150,2621147.0,21166.688752,0
